data
"1\张三\{""method_amount"": ""微信支付:-809.0732681045672"", ""transaction_time"": 1736205141, ""transaction_tail"": 7484}"
"4\赵六\{""method_amount"": ""银行卡转账:435.45974652841096"", ""transaction_time"": 1744326741, ""transaction_tail"": 2226}"
"1\张三\{""method_amount"": ""现金支付:-741.199588140069"", ""transaction_time"": 1729120341, ""transaction_tail"": 3222}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1736637141, ""transaction_tail"": 8826}"
"1\张三\{""method_amount"": ""银行卡转账:-279.92048715729356"", ""transaction_time"": 1747696341, ""transaction_tail"": 9522}"
"2\李四\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1720307541, ""transaction_tail"": 8554}"
"2\李四\{""method_amount"": ""微信支付:240.56261903282416"", ""transaction_time"": 1736291541, ""transaction_tail"": 9845}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1739833941, ""transaction_tail"": 2157}"
"2\李四\{""method_amount"": ""现金支付:-10.643310859509825"", ""transaction_time"": 1724109141, ""transaction_tail"": 5384}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1741216341, ""transaction_tail"": 1751}"
"2\李四\{""method_amount"": ""支付宝支付:-914.5462246014301"", ""transaction_time"": 1738105941, ""transaction_tail"": 9995}"
"4\赵六\{""method_amount"": ""微信支付:-380.48007310618107"", ""transaction_time"": 1748733141, ""transaction_tail"": 3547}"
"3\王五\{""method_amount"": ""银行卡转账:-42.47325746776926"", ""transaction_time"": 1740870741, ""transaction_tail"": 9728}"
"3\王五\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1745536341, ""transaction_tail"": 5901}"
"3\王五\{""method_amount"": ""支付宝支付:801.1416258076254"", ""transaction_time"": 1733526741, ""transaction_tail"": 5935}"
"1\张三\{""method_amount"": ""现金支付:-353.5847846324576"", ""transaction_time"": 1729120341, ""transaction_tail"": 4079}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1748733141, ""transaction_tail"": 8853}"
"3\王五\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1738624341, ""transaction_tail"": 2425}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1739401941, ""transaction_tail"": 2272}"
"4\赵六\{""method_amount"": ""银行卡转账:-332.7478423951151"", ""transaction_time"": 1741734741, ""transaction_tail"": 4071}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1736464341, ""transaction_tail"": 5326}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1722035541, ""transaction_tail"": 1066}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1723245141, ""transaction_tail"": 3097}"
"2\李四\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1746054741, ""transaction_tail"": 6462}"
"4\赵六\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1728342741, ""transaction_tail"": 7437}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1741734741, ""transaction_tail"": 7934}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1720393941, ""transaction_tail"": 3804}"
"1\张三\{""method_amount"": ""微信支付:-697.0627985142307"", ""transaction_time"": 1742598741, ""transaction_tail"": 4976}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1734909141, ""transaction_tail"": 8547}"
"4\赵六\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1718493141, ""transaction_tail"": 2219}"
"1\张三\{""method_amount"": ""支付宝支付:-175.07047239372127"", ""transaction_time"": 1736982741, ""transaction_tail"": 9437}"
"3\王五\{""method_amount"": ""现金支付:-905.1719258819553"", ""transaction_time"": 1731539541, ""transaction_tail"": 5894}"
"3\王五\{""method_amount"": ""微信支付:-360.97092016003955"", ""transaction_time"": 1718233941, ""transaction_tail"": 6382}"
"2\李四\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1745104341, ""transaction_tail"": 3583}"
"1\张三\{""method_amount"": ""银行卡转账:973.755115296959"", ""transaction_time"": 1744931541, ""transaction_tail"": 5051}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1740352341, ""transaction_tail"": 7241}"
"4\赵六\{""method_amount"": ""银行卡转账:-574.467234136087"", ""transaction_time"": 1726528341, ""transaction_tail"": 6213}"
"1\张三\{""method_amount"": ""支付宝支付:-580.7879628985559"", ""transaction_time"": 1718320341, ""transaction_tail"": 1107}"
"1\张三\{""method_amount"": ""微信支付:-218.30072513048333"", ""transaction_time"": 1741475541, ""transaction_tail"": 8847}"
"3\王五\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1729293141, ""transaction_tail"": 6841}"
"3\王五\{""method_amount"": ""支付宝支付:-766.4194143893201"", ""transaction_time"": 1742339541, ""transaction_tail"": 3899}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1728429141, ""transaction_tail"": 2380}"
"4\赵六\{""method_amount"": ""微信支付:-84.42205432451487"", ""transaction_time"": 1736896341, ""transaction_tail"": 6435}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1745968341, ""transaction_tail"": 7912}"
"4\赵六\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1736896341, ""transaction_tail"": 9963}"
"4\赵六\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1719443541, ""transaction_tail"": 2918}"
"1\张三\{""method_amount"": ""微信支付:-972.3816883206638"", ""transaction_time"": 1722381141, ""transaction_tail"": 3528}"
"1\张三\{""method_amount"": ""支付宝支付:760.7496033577786"", ""transaction_time"": 1741129941, ""transaction_tail"": 5047}"
"2\李四\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1749683541, ""transaction_tail"": 1035}"
"2\李四\{""method_amount"": ""微信支付:-580.7918040547881"", ""transaction_time"": 1737501141, ""transaction_tail"": 9985}"
"1\张三\{""method_amount"": ""支付宝支付:-41.33182512083704"", ""transaction_time"": 1727478741, ""transaction_tail"": 2211}"
"1\张三\{""method_amount"": ""银行卡转账:330.46548658176084"", ""transaction_time"": 1741821141, ""transaction_tail"": 5235}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1740006741, ""transaction_tail"": 2883}"
"4\赵六\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1738192341, ""transaction_tail"": 4174}"
"3\王五\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1723245141, ""transaction_tail"": 9011}"
"2\李四\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1719011541, ""transaction_tail"": 6278}"
"2\李四\{""method_amount"": ""微信支付:-451.33170820427006"", ""transaction_time"": 1720393941, ""transaction_tail"": 8374}"
"1\张三\{""method_amount"": ""现金支付:-317.8236382071442"", ""transaction_time"": 1722640341, ""transaction_tail"": 5876}"
"4\赵六\{""method_amount"": ""银行卡转账:902.4516450874346"", ""transaction_time"": 1726873941, ""transaction_tail"": 7626}"
"4\赵六\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1738105941, ""transaction_tail"": 9765}"
"4\赵六\{""method_amount"": ""银行卡转账:837.5989985279443"", ""transaction_time"": 1737760341, ""transaction_tail"": 2185}"
"4\赵六\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1733440341, ""transaction_tail"": 7339}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1719270741, ""transaction_tail"": 5693}"
"4\赵六\{""method_amount"": ""现金支付:705.3786628532275"", ""transaction_time"": 1723504341, ""transaction_tail"": 3749}"
"1\张三\{""method_amount"": ""支付宝支付:770.959223379949"", ""transaction_time"": 1734304341, ""transaction_tail"": 5853}"
"4\赵六\{""method_amount"": ""现金支付:-59.91503431090359"", ""transaction_time"": 1749683541, ""transaction_tail"": 1626}"
"4\赵六\{""method_amount"": ""支付宝支付:-601.9572603028796"", ""transaction_time"": 1718406741, ""transaction_tail"": 2033}"
"3\王五\{""method_amount"": ""支付宝支付:421.36022935925325"", ""transaction_time"": 1720739541, ""transaction_tail"": 5225}"
"4\赵六\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1725664341, ""transaction_tail"": 2542}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1729638741, ""transaction_tail"": 5399}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1733785941, ""transaction_tail"": 5637}"
"3\王五\{""method_amount"": ""支付宝支付:90.06872694116555"", ""transaction_time"": 1723763541, ""transaction_tail"": 4930}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1741821141, ""transaction_tail"": 3234}"
"3\王五\{""method_amount"": ""现金支付:496.1964431316237"", ""transaction_time"": 1739142741, ""transaction_tail"": 3501}"
"3\王五\{""method_amount"": ""支付宝支付:-685.5248552127009"", ""transaction_time"": 1721862741, ""transaction_tail"": 2140}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1746573141, ""transaction_tail"": 6405}"
"1\张三\{""method_amount"": ""支付宝支付:-386.9011606050352"", ""transaction_time"": 1746400341, ""transaction_tail"": 7633}"
"2\李四\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1740697941, ""transaction_tail"": 1572}"
"3\王五\{""method_amount"": ""微信支付:95.3062210745477"", ""transaction_time"": 1746745941, ""transaction_tail"": 9543}"
"3\王五\{""method_amount"": ""微信支付:73.07168032405502"", ""transaction_time"": 1744672341, ""transaction_tail"": 6008}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1741129941, ""transaction_tail"": 7967}"
"2\李四\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1734390741, ""transaction_tail"": 4675}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1749424341, ""transaction_tail"": 9644}"
"2\李四\{""method_amount"": ""银行卡转账:-351.28416456909247"", ""transaction_time"": 1729552341, ""transaction_tail"": 2910}"
"2\李四\{""method_amount"": ""支付宝支付:414.3614295378902"", ""transaction_time"": 1727305941, ""transaction_tail"": 8963}"
"2\李四\{""method_amount"": ""现金支付:-534.5391412379528"", ""transaction_time"": 1729897941, ""transaction_tail"": 7657}"
"3\王五\{""method_amount"": ""支付宝支付:754.6335461918304"", ""transaction_time"": 1726269141, ""transaction_tail"": 6585}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1726528341, ""transaction_tail"": 3314}"
"1\张三\{""method_amount"": ""支付宝支付:575.9861860906583"", ""transaction_time"": 1728515541, ""transaction_tail"": 7162}"
"2\李四\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1745277141, ""transaction_tail"": 4230}"
"1\张三\{""method_amount"": ""银行卡转账:-270.0440606196537"", ""transaction_time"": 1731712341, ""transaction_tail"": 5332}"
"4\赵六\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1726009941, ""transaction_tail"": 1377}"
"4\赵六\{""method_amount"": ""现金支付:613.5867468162344"", ""transaction_time"": 1736464341, ""transaction_tail"": 6364}"
"1\张三\{""method_amount"": ""现金支付:-946.6240914898292"", ""transaction_time"": 1721949141, ""transaction_tail"": 8766}"
"2\李四\{""method_amount"": ""微信支付:58.82262721979987"", ""transaction_time"": 1748819541, ""transaction_tail"": 4343}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1743981141, ""transaction_tail"": 5952}"
"1\张三\{""method_amount"": ""银行卡转账:-311.6694076966868"", ""transaction_time"": 1729033941, ""transaction_tail"": 8271}"
"2\李四\{""method_amount"": ""银行卡转账:460.8785892026485"", ""transaction_time"": 1745017941, ""transaction_tail"": 8431}"
"2\李四\{""method_amount"": ""支付宝支付:789.5143883738181"", ""transaction_time"": 1745968341, ""transaction_tail"": 1365}"
"3\王五\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1727478741, ""transaction_tail"": 6863}"
"2\李四\{""method_amount"": ""银行卡转账:-762.5548525264147"", ""transaction_time"": 1722640341, ""transaction_tail"": 1628}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1725405141, ""transaction_tail"": 4537}"
"1\张三\{""method_amount"": ""银行卡转账:64.21427191603198"", ""transaction_time"": 1739229141, ""transaction_tail"": 6251}"
"1\张三\{""method_amount"": ""银行卡转账:806.9176939696513"", ""transaction_time"": 1729638741, ""transaction_tail"": 8738}"
"2\李四\{""method_amount"": ""支付宝支付:-851.2231153804262"", ""transaction_time"": 1743894741, ""transaction_tail"": 4641}"
"1\张三\{""method_amount"": ""支付宝支付:394.58566490293265"", ""transaction_time"": 1749078741, ""transaction_tail"": 1653}"
"4\赵六\{""method_amount"": ""支付宝支付:-335.96320888934383"", ""transaction_time"": 1718752341, ""transaction_tail"": 6201}"
"2\李四\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1723936341, ""transaction_tail"": 9705}"
"3\王五\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1740265941, ""transaction_tail"": 3644}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1738883541, ""transaction_tail"": 6736}"
"2\李四\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1738797141, ""transaction_tail"": 8293}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1721257941, ""transaction_tail"": 5326}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1748905941, ""transaction_tail"": 1661}"
"2\李四\{""method_amount"": ""微信支付:-229.1849093325178"", ""transaction_time"": 1736896341, ""transaction_tail"": 1878}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1720653141, ""transaction_tail"": 6914}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1722381141, ""transaction_tail"": 1875}"
"1\张三\{""method_amount"": ""微信支付:-166.99467374528604"", ""transaction_time"": 1748128341, ""transaction_tail"": 2047}"
"4\赵六\{""method_amount"": ""银行卡转账:968.1581610392625"", ""transaction_time"": 1747091541, ""transaction_tail"": 3741}"
"1\张三\{""method_amount"": ""支付宝支付:589.7992101918248"", ""transaction_time"": 1744758741, ""transaction_tail"": 4166}"
"1\张三\{""method_amount"": ""现金支付:64.93004083508549"", ""transaction_time"": 1718925141, ""transaction_tail"": 6691}"
"1\张三\{""method_amount"": ""银行卡转账:89.45305995251329"", ""transaction_time"": 1723590741, ""transaction_tail"": 6798}"
"2\李四\{""method_amount"": ""微信支付:-763.2303987115081"", ""transaction_time"": 1725145941, ""transaction_tail"": 9470}"
"2\李四\{""method_amount"": ""现金支付:808.8571697374462"", ""transaction_time"": 1732662741, ""transaction_tail"": 3649}"
"1\张三\{""method_amount"": ""支付宝支付:433.87539082637136"", ""transaction_time"": 1745190741, ""transaction_tail"": 6742}"
"2\李四\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1747005141, ""transaction_tail"": 4125}"
"2\李四\{""method_amount"": ""支付宝支付:-767.662697126027"", ""transaction_time"": 1737069141, ""transaction_tail"": 9670}"
"2\李四\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1749078741, ""transaction_tail"": 2505}"
"3\王五\{""method_amount"": ""微信支付:39.63573374480802"", ""transaction_time"": 1725145941, ""transaction_tail"": 8163}"
"2\李四\{""method_amount"": ""现金支付:830.3968150046314"", ""transaction_time"": 1731798741, ""transaction_tail"": 7559}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1730848341, ""transaction_tail"": 9897}"
"1\张三\{""method_amount"": ""支付宝支付:-126.74577941318228"", ""transaction_time"": 1746227541, ""transaction_tail"": 1233}"
"1\张三\{""method_amount"": ""现金支付:297.2366080642271"", ""transaction_time"": 1740093141, ""transaction_tail"": 8472}"
"4\赵六\{""method_amount"": ""微信支付:276.3027877898901"", ""transaction_time"": 1747782741, ""transaction_tail"": 4237}"
"3\王五\{""method_amount"": ""现金支付:723.2641791270707"", ""transaction_time"": 1727133141, ""transaction_tail"": 3259}"
"4\赵六\{""method_amount"": ""银行卡转账:153.0892354220573"", ""transaction_time"": 1726873941, ""transaction_tail"": 1669}"
"2\李四\{""method_amount"": ""支付宝支付:-408.427697512004"", ""transaction_time"": 1718233941, ""transaction_tail"": 8173}"
"2\李四\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1742771541, ""transaction_tail"": 9445}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1727046741, ""transaction_tail"": 5789}"
"2\李四\{""method_amount"": ""支付宝支付:367.09229659821926"", ""transaction_time"": 1725923541, ""transaction_tail"": 6867}"
"1\张三\{""method_amount"": ""微信支付:-226.92981708141974"", ""transaction_time"": 1719270741, ""transaction_tail"": 8080}"
"3\王五\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1740697941, ""transaction_tail"": 9600}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1722208341, ""transaction_tail"": 1351}"
"1\张三\{""method_amount"": ""银行卡转账:537.5322778692762"", ""transaction_time"": 1732144341, ""transaction_tail"": 9095}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1730416341, ""transaction_tail"": 3102}"
"2\李四\{""method_amount"": ""银行卡转账:-54.88596741134802"", ""transaction_time"": 1729552341, ""transaction_tail"": 7444}"
"2\李四\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1733008341, ""transaction_tail"": 4377}"
"2\李四\{""method_amount"": ""现金支付:-285.8169232805925"", ""transaction_time"": 1748387541, ""transaction_tail"": 9633}"
"3\王五\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1725318741, ""transaction_tail"": 3790}"
"4\赵六\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1746054741, ""transaction_tail"": 4013}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1741734741, ""transaction_tail"": 3477}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1733181141, ""transaction_tail"": 4792}"
"4\赵六\{""method_amount"": ""支付宝支付:27.739177756368235"", ""transaction_time"": 1722813141, ""transaction_tail"": 7869}"
"2\李四\{""method_amount"": ""银行卡转账:-965.2661595893491"", ""transaction_time"": 1721949141, ""transaction_tail"": 1761}"
"1\张三\{""method_amount"": ""微信支付:4.771247895066949"", ""transaction_time"": 1740525141, ""transaction_tail"": 1123}"
"4\赵六\{""method_amount"": ""银行卡转账:685.6509286144067"", ""transaction_time"": 1725318741, ""transaction_tail"": 3114}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1733785941, ""transaction_tail"": 4160}"
"3\王五\{""method_amount"": ""支付宝支付:-828.052766399758"", ""transaction_time"": 1730761941, ""transaction_tail"": 1581}"
"4\赵六\{""method_amount"": ""微信支付:-619.9620703950397"", ""transaction_time"": 1742598741, ""transaction_tail"": 5385}"
"4\赵六\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1723072341, ""transaction_tail"": 7261}"
"2\李四\{""method_amount"": ""现金支付:392.88146496959484"", ""transaction_time"": 1733872341, ""transaction_tail"": 8860}"
"4\赵六\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1736809941, ""transaction_tail"": 4204}"
"4\赵六\{""method_amount"": ""现金支付:-179.23260032440248"", ""transaction_time"": 1721171541, ""transaction_tail"": 7697}"
"1\张三\{""method_amount"": ""银行卡转账:-802.0860355008797"", ""transaction_time"": 1745277141, ""transaction_tail"": 1478}"
"1\张三\{""method_amount"": ""微信支付:127.97177223847575"", ""transaction_time"": 1722294741, ""transaction_tail"": 4690}"
"4\赵六\{""method_amount"": ""现金支付:-783.7769781671913"", ""transaction_time"": 1722899541, ""transaction_tail"": 2822}"
"4\赵六\{""method_amount"": ""银行卡转账:-462.2719727775799"", ""transaction_time"": 1718579541, ""transaction_tail"": 8315}"
"2\李四\{""method_amount"": ""支付宝支付:-317.39338771578036"", ""transaction_time"": 1728256341, ""transaction_tail"": 1656}"
"4\赵六\{""method_amount"": ""银行卡转账:852.205329289958"", ""transaction_time"": 1724368341, ""transaction_tail"": 4923}"
"1\张三\{""method_amount"": ""银行卡转账:955.3873224513459"", ""transaction_time"": 1738105941, ""transaction_tail"": 6953}"
"1\张三\{""method_amount"": ""支付宝支付:731.5638321244687"", ""transaction_time"": 1730502741, ""transaction_tail"": 6182}"
"4\赵六\{""method_amount"": ""银行卡转账:-826.0793396971404"", ""transaction_time"": 1725750741, ""transaction_tail"": 6176}"
"1\张三\{""method_amount"": ""微信支付:140.65701142429407"", ""transaction_time"": 1743894741, ""transaction_tail"": 9803}"
"3\王五\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1728342741, ""transaction_tail"": 1203}"
"4\赵六\{""method_amount"": ""支付宝支付:-139.67408849175797"", ""transaction_time"": 1740611541, ""transaction_tail"": 5822}"
"2\李四\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1741389141, ""transaction_tail"": 9631}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1724109141, ""transaction_tail"": 2797}"
"2\李四\{""method_amount"": ""微信支付:-880.8425774513844"", ""transaction_time"": 1724627541, ""transaction_tail"": 3182}"
"3\王五\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1736809941, ""transaction_tail"": 9606}"
"2\李四\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1734909141, ""transaction_tail"": 3515}"
"4\赵六\{""method_amount"": ""现金支付:976.930390302821"", ""transaction_time"": 1738710741, ""transaction_tail"": 1622}"
"3\王五\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1725491541, ""transaction_tail"": 7553}"
"2\李四\{""method_amount"": ""现金支付:50.76947247706357"", ""transaction_time"": 1735859541, ""transaction_tail"": 3033}"
"2\李四\{""method_amount"": ""支付宝支付:885.9299575157515"", ""transaction_time"": 1743289941, ""transaction_tail"": 9947}"
"3\王五\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1732921941, ""transaction_tail"": 4012}"
"1\张三\{""method_amount"": ""微信支付:-977.9673131843216"", ""transaction_time"": 1747264341, ""transaction_tail"": 5450}"
"2\李四\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1743808341, ""transaction_tail"": 8428}"
"2\李四\{""method_amount"": ""银行卡转账:330.33120231755925"", ""transaction_time"": 1739056341, ""transaction_tail"": 3563}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1730934741, ""transaction_tail"": 8165}"
"2\李四\{""method_amount"": ""银行卡转账:-584.3633886558048"", ""transaction_time"": 1731193941, ""transaction_tail"": 6807}"
"1\张三\{""method_amount"": ""银行卡转账:341.96402457064914"", ""transaction_time"": 1742857941, ""transaction_tail"": 9210}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1725923541, ""transaction_tail"": 7097}"
"1\张三\{""method_amount"": ""微信支付:-604.2206376227037"", ""transaction_time"": 1731971541, ""transaction_tail"": 9324}"
"1\张三\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1725750741, ""transaction_tail"": 3192}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1731280341, ""transaction_tail"": 7385}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1732835541, ""transaction_tail"": 8217}"
"3\王五\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1731107541, ""transaction_tail"": 6531}"
"1\张三\{""method_amount"": ""微信支付:-936.7964719360562"", ""transaction_time"": 1722121941, ""transaction_tail"": 8637}"
"2\李四\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1741216341, ""transaction_tail"": 2520}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1748733141, ""transaction_tail"": 3962}"
"3\王五\{""method_amount"": ""现金支付:-580.8510990566222"", ""transaction_time"": 1733699541, ""transaction_tail"": 9882}"
"3\王五\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1731193941, ""transaction_tail"": 2124}"
"4\赵六\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1738710741, ""transaction_tail"": 7459}"
"1\张三\{""method_amount"": ""支付宝支付:214.78882747456237"", ""transaction_time"": 1728688341, ""transaction_tail"": 4691}"
"2\李四\{""method_amount"": ""支付宝支付:-490.13688340437"", ""transaction_time"": 1740611541, ""transaction_tail"": 1505}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1726096341, ""transaction_tail"": 5058}"
"1\张三\{""method_amount"": ""微信支付:-143.74727881598744"", ""transaction_time"": 1723936341, ""transaction_tail"": 8413}"
"3\王五\{""method_amount"": ""支付宝支付:698.6633742219983"", ""transaction_time"": 1725750741, ""transaction_tail"": 2593}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1732921941, ""transaction_tail"": 2030}"
"2\李四\{""method_amount"": ""支付宝支付:114.31111474523436"", ""transaction_time"": 1723245141, ""transaction_tail"": 6140}"
"1\张三\{""method_amount"": ""微信支付:-11.055047355888973"", ""transaction_time"": 1744413141, ""transaction_tail"": 3537}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1743894741, ""transaction_tail"": 8219}"
"3\王五\{""method_amount"": ""支付宝支付:None"", ""transaction_time"": 1743721941, ""transaction_tail"": 7798}"
"1\张三\{""method_amount"": ""现金支付:769.7612596473348"", ""transaction_time"": 1731193941, ""transaction_tail"": 2803}"
"4\赵六\{""method_amount"": ""支付宝支付:584.3439862613709"", ""transaction_time"": 1745622741, ""transaction_tail"": 5804}"
"4\赵六\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1748473941, ""transaction_tail"": 9238}"
"3\王五\{""method_amount"": ""银行卡转账:830.2586099962953"", ""transaction_time"": 1742425941, ""transaction_tail"": 8651}"
"4\赵六\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1725923541, ""transaction_tail"": 9762}"
"1\张三\{""method_amount"": ""支付宝支付:673.2083258163207"", ""transaction_time"": 1723331541, ""transaction_tail"": 4956}"
"2\李四\{""method_amount"": ""支付宝支付:479.18939823398546"", ""transaction_time"": 1744326741, ""transaction_tail"": 8246}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1720048341, ""transaction_tail"": 3966}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1747782741, ""transaction_tail"": 9597}"
"1\张三\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1741821141, ""transaction_tail"": 7070}"
"4\赵六\{""method_amount"": ""现金支付:427.2776641940293"", ""transaction_time"": 1720998741, ""transaction_tail"": 7571}"
"3\王五\{""method_amount"": ""微信支付:None"", ""transaction_time"": 1729725141, ""transaction_tail"": 2891}"
"2\李四\{""method_amount"": ""银行卡转账:457.5715438277866"", ""transaction_time"": 1723763541, ""transaction_tail"": 3915}"
"3\王五\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1726096341, ""transaction_tail"": 1952}"
"4\赵六\{""method_amount"": ""银行卡转账:784.7207928183816"", ""transaction_time"": 1743462741, ""transaction_tail"": 6654}"
"1\张三\{""method_amount"": ""银行卡转账:None"", ""transaction_time"": 1732835541, ""transaction_tail"": 3614}"
"3\王五\{""method_amount"": ""微信支付:644.3541309294283"", ""transaction_time"": 1746400341, ""transaction_tail"": 9175}"
"2\李四\{""method_amount"": ""支付宝支付:789.5527955858845"", ""transaction_time"": 1723677141, ""transaction_tail"": 8007}"
"1\张三\{""method_amount"": ""现金支付:529.8726507415072"", ""transaction_time"": 1721517141, ""transaction_tail"": 4696}"
"3\王五\{""method_amount"": ""银行卡转账:995.864863803447"", ""transaction_time"": 1721862741, ""transaction_tail"": 2435}"
"1\张三\{""method_amount"": ""现金支付:None"", ""transaction_time"": 1719184341, ""transaction_tail"": 8819}"
